POLICY_ID,CLAIM_NB,CLAIM_TOTAL_AMOUNT
63608,1,564.06
63610,1,80.87
63615,1,104.06
63664,1,1128.12
63686,1,1128.12
63707,1,1240.79
63737,1,1128.12
63738,1,6280.57
63745,1,603.86
63896,1,1128.12
63914,1,234.56
63957,1,420.79
63978,1,63.82
63988,1,304.45
64066,1,2129.35
64074,1,4593.45
64080,1,1128.12
64154,1,2548.47
64163,1,5187.98
64169,1,1128.12
64231,1,2032.99
64245,1,1113.62
64308,1,86.61
64319,1,1128.12
64351,2,1688.48
64373,2,2256.24
64376,1,3773.57
64409,1,662.19
64421,1,905.7
64436,1,1490.24
64438,1,2389.52
64456,1,1428.12
64468,1,1128.12
64476,1,1166.54
64493,1,1284.15
64501,1,727.04
64533,1,7171.56
64602,1,81.32
64604,1,338.18
64612,1,2059.77
64644,1,1128.12
64652,1,241.16
64664,1,5585.68
64684,1,3584.66
64701,1,2666.4
64718,1,1128.12
64730,1,579.69
64735,1,166.63
64743,1,1200.99
64761,2,2256.24
64793,1,1602.83
64806,2,4763.63
64864,1,91.43
64875,1,1128.12
64892,1,386.74
64913,1,1128.12
64939,1,1799.72
64940,1,1957.19
64946,1,1128.12
64952,1,1128.12
64968,1,1128.12
65020,1,1706.76
65041,1,1128.12
65043,1,621.54
65104,1,1128.12
65108,1,2290.09
65114,1,287.35
65118,1,671.93
65128,1,1128.12
65149,1,1870.29
65155,1,814.19
65163,1,73.49
65185,1,1128.12
65205,1,1559.97
65213,1,1128.12
65247,1,1688.22
65255,1,914.93
65321,1,1128.12
65328,1,1787.42
65340,1,1128.12
65342,1,1128.12
65350,1,1128.12
65421,1,1176.86
65535,1,1128.12
65553,1,2115.91
65720,1,273.31
65734,1,1128.12
65740,1,5120.28
65786,1,467.43
65869,1,1128.12
65940,1,1128.12
65946,1,1128.12
65957,1,1128.12
66078,1,3293.23
66155,1,1530.8
66158,1,1128.12
66163,1,6524.82
66198,1,1128.12
66200,1,325.13
66203,1,1111.65
66229,1,1128.12
66334,1,2027.93
66344,1,1128.12
66449,1,1128.12
66453,1,4405.78
66460,1,344.48
66476,1,1197.41
66498,1,74.09
66533,1,2216.15
66547,1,4107.14
66549,1,2229.13
66581,1,1204.77
66586,1,20.04
66588,2,3076.36
66634,1,116.1
66650,1,1128.12
66699,1,1128.12
66703,1,1128.12
66717,1,75.67
66771,1,810.22
66888,1,1128.12
66930,1,437.5
66945,1,1128.12
66983,1,215.93
67022,2,1552.57
67042,1,2615.98
67047,1,488.14
67053,1,1616.27
67071,1,1128.12
67166,1,1128.12
67177,1,865.69
67230,1,330.5
67242,1,1128.12
67250,1,1128.12
67265,1,74.57
67288,1,3887.39
67293,1,1128.12
67315,1,8416.71
67328,1,3504.76
67345,1,1128.12
67352,1,2561.15
67365,1,1128.12
67414,1,899.04
67462,1,1620.4
67476,1,1128.12
67488,1,1128.12
67523,1,1128.12
67585,1,1128.12
67610,1,1549.86
67623,1,553.8
67629,1,1128.12
67641,1,1128.12
67695,2,4954.96
67735,1,1128.12
67779,1,1128.12
67825,1,81.31
67827,1,1325.74
67860,1,769.43
67877,1,1128.12
67905,1,3530.83
67952,1,2906.79
67963,1,1152.87
67986,1,121.98
68058,1,1337.17
68093,1,171.15
68113,1,2758.88
68162,1,641.71
68209,1,912.72
68258,1,1128.12
68273,1,1128.12
68302,1,81.31
68318,1,1749.13
68375,1,1811.96
68412,1,2002.01
68421,1,116.33
68431,1,1128.12
68440,1,2484.92
68445,1,1128.12
68463,2,1265.8
68471,1,1128.12
68483,1,78.33
68485,1,1160.31
68491,1,102.65
68497,1,75.18
68519,1,3154.71
68520,1,3047.14
68596,1,465.13
68600,1,1128.0
68606,1,564.06
68654,1,1128.12
68708,1,558.22
68724,1,1128.12
68739,1,2736.04
68745,1,68.36
68753,1,433.66
68760,1,354.55
68786,1,1128.12
68800,1,1881.02
68804,1,2859.55
68828,1,25.89
68864,1,266.19
68884,1,1266.26
68915,1,3162.75
68937,1,1128.12
68954,1,1128.12
68987,1,1128.12
68999,1,564.06
69043,2,1348.08
69064,1,1071.6
69098,1,1128.12
69136,1,3666.43
69176,1,1128.12
69224,1,1128.12
69252,1,564.06
69268,1,12215.4
69329,1,1128.12
69401,1,79.31
69408,3,15134.169999999998
69413,1,7135.16
69437,1,339.58
69458,1,1035.75
69462,1,563.76
69494,1,4744.36
69499,1,80.21
69573,1,1513.75
69575,1,82.0
69647,1,5912.28
69692,1,1484.9
69694,2,3114.56
69710,2,2256.24
69712,1,1128.12
69713,1,657.68
69715,1,1128.12
69781,1,1128.12
69794,1,235.05
69799,1,1128.12
69803,1,1128.12
69994,1,1522.17
70055,1,136.75
70075,1,1128.12
70077,1,1128.12
70155,1,817.11
70164,1,1128.12
70192,1,356.36
70254,1,1128.12
70270,1,714.79
70277,1,1128.12
70284,1,4980.01
70302,1,1128.12
70309,1,668.98
70374,1,1967.7
70386,1,2790.59
70432,1,467.93
70519,1,215.13
70528,1,1128.12
70530,1,1128.0
70535,1,1810.24
70542,1,1128.12
70549,1,564.06
70585,1,1128.12
70652,1,1128.12
70674,1,523.24
70786,1,566.8
70841,1,1679.1
70860,1,723.39
70911,1,1128.12
70936,1,1363.25
70939,1,1973.47
70952,1,560.73
71051,1,1680.44
71070,1,485.02
71076,1,198.18
71104,1,1128.12
71145,1,1128.12
71180,1,1128.12
71193,1,564.06
71200,1,1128.12
71215,1,1128.12
71218,1,1128.12
71220,1,1680.49
71252,1,73.81
71297,1,1128.12
71337,1,1323.17
71345,1,7260.08
71356,1,51.06
71367,1,66.81
71439,1,1128.12
71444,1,1128.12
71449,1,50.14
71470,1,1128.12
71502,1,1128.12
71515,1,611.04
71558,1,1128.12
71571,1,1080.57
71595,1,25152.45
71601,1,1128.12
71639,1,1128.12
71641,1,1097.59
71665,1,1128.12
71726,1,1831.55
71756,1,122.66
71788,1,63.06
71799,1,1128.12
71848,1,1128.12
71861,1,1164.85
71899,1,1128.12
71924,1,1128.12
71949,1,3183.97
71970,1,2633.02
71977,1,1128.12
72012,1,24031.68
72014,1,377.48
72016,1,1128.12
72022,1,1482.05
72062,1,471.25
72080,1,178.19
72094,1,40.25
72096,1,1128.12
72098,1,556.15
72103,1,376.22
72120,1,1128.12
72148,1,1128.12
72156,1,7501.11
72164,1,1128.12
72194,1,1128.12
72218,1,1636.12
72230,1,5281.62
72329,1,211.41
72348,1,1246.21
72353,1,1128.12
72370,1,5870.78
72475,1,376.09
72543,1,1128.12
72608,1,892.24
72615,1,1128.12
72642,1,1580.57
72651,1,1128.12
72656,1,1128.12
72658,1,1296.08
72679,1,750.36
72718,1,341.97
72732,1,112.63
72748,1,1128.12
72786,1,1557.49
72827,2,2484.91
72849,1,1128.12
72861,1,1128.12
72862,1,6662.02
72876,1,457.35
72898,1,1128.12
72913,1,2695.26
72929,1,154.22
72934,1,1128.12
73044,1,1291.01
73048,1,1128.12
73060,1,422.17
73062,1,1128.12
73086,1,555.69
73177,1,728.04
73191,1,613.77
73195,1,1128.12
73250,1,6116.84
73274,1,1128.12
73285,1,1128.12
73288,1,4141.61
73304,1,1128.12
73368,1,77.11
73380,2,1989.09
73393,1,1128.12
73422,1,1128.12
73433,1,2942.63
73531,1,2256.12
73549,1,1111.44
73603,1,1128.12
73609,1,1128.12
73625,1,1128.12
73636,1,1128.12
73644,2,2725.79
73659,1,1128.12
73683,2,1143.59
73684,1,1128.12
73686,1,1947.0
73692,1,1128.12
73871,1,5335.72
73977,1,1128.12
73986,1,1128.12
74004,1,1128.12
74022,1,1128.12
74050,1,474.96
74052,1,1284.69
74059,1,1128.12
74072,1,75.95
74094,1,1128.12
74110,1,1128.12
74114,1,1128.12
74128,1,1128.12
74134,1,564.06
74178,1,227.15
74231,1,2564.87
74306,1,804.36
74539,1,9528.67
74552,1,1128.12
74672,1,1128.12
74683,2,3384.37
74721,1,1128.12
74841,1,1128.12
74845,1,1128.12
74855,1,1636.45
74893,1,1128.12
74896,1,1128.12
74912,1,1128.12
74914,1,1128.12
74947,1,519.78
74995,1,1128.12
74997,1,1128.12
75059,1,105.76
75089,1,427.71
75106,1,11983.03
75108,1,1128.12
75118,1,1128.12
75160,1,4720.13
75164,1,410.13
75186,1,527.65
75231,2,3178.9700000000003
75242,1,1128.12
75244,1,965.8
75250,1,164.04
75290,1,1128.12
75295,1,1128.12
75340,1,1128.12
75549,1,1798.52
75565,1,90.82
75602,1,991.28
75620,1,1128.12
75622,1,1625.36
75638,1,19.58
75697,1,1394.44
75717,1,61.07
75822,1,1128.12
75844,1,2006.02
75883,1,1128.12
75902,1,3623.31
75930,1,82.5
75953,1,10099.73
75978,1,1256.85
76057,2,3485.3499999999995
76082,1,749.08
76101,1,530.38
76145,1,1128.12
76171,1,152.87
76188,1,700.67
76230,1,533.53
76234,1,685.16
76253,1,1128.12
76262,1,21.88
76267,1,104.58
76292,1,6834.99
76314,1,449.73
76323,1,40000.0
76360,1,745.82
76366,1,70.79
76377,1,1128.12
76382,1,1128.12
76442,1,1128.12
76449,1,82.16
76457,1,61.09
76467,1,2256.25
76509,1,1573.36
76524,1,1128.12
76571,1,1128.12
76632,1,1128.12
76635,2,1336.46
76640,1,1128.12
76662,1,19883.77
76677,1,4124.08
76771,1,1128.12
76776,1,364.99
76781,1,1154.22
76789,1,1128.12
76824,1,1788.63
76857,2,291.63
76862,1,1128.12
76895,1,1128.12
76897,2,1881.89
76914,1,66.91
76922,1,1128.12
76944,1,3045.62
77024,1,1206.6
77142,1,815.14
77144,2,1195.58
77255,2,2477.25
77281,1,68.03
77299,1,1128.12
77316,1,1076.39
77327,1,73002.7
77338,1,2272.78
77363,1,499.18
77371,1,512.33
77400,1,985.45
77402,1,244.41
77465,1,1128.12
77610,1,294.08
77655,1,653.4
77684,1,121.43
77718,1,371.94
77767,1,9528.37
77771,1,5665.34
77875,1,774.88
77903,1,1128.12
77948,1,1128.12
77962,1,706.17
78001,1,768.33
78003,1,47.54
78007,1,1839.48
78031,1,8836.53
78044,1,1128.12
78061,1,420.81
78101,1,580.62
78130,3,3533.96
78161,1,1128.12
78222,1,1128.12
78272,1,434.9
78300,1,2652.61
78315,2,5560.13
78342,1,6941.2
78346,1,1128.12
78374,1,75.32
78406,1,1128.12
78418,1,173.64
78452,1,616.84
78468,1,1128.12
78519,1,2393.45
78571,3,6699.789999999999
78579,1,1128.12
78632,1,1128.12
78655,1,3244.73
78656,1,41614.72
78883,1,2038.62
78963,1,357.42
78979,1,385.71
79019,1,148.71
79023,1,3409.4
79031,1,564.06
79033,1,1128.12
79063,1,1287.45
79078,1,3902.48
79116,1,1128.12
79142,1,1128.12
79159,1,1128.12
79226,1,2042.82
79242,1,1128.12
79264,1,1128.12
79266,1,1128.12
79313,1,1128.12
79336,1,1128.12
79340,1,1128.12
79354,1,3425.66
79379,1,739.38
79415,1,1128.12
79477,1,88.43
79556,1,1128.12
79574,1,505.66
79590,1,1128.12
79607,1,1128.12
79646,1,827.93
79663,1,1128.12
79674,1,1264.42
79748,1,1039.28
79818,1,457.35
79828,1,220.67
79863,1,75.32
79963,1,564.06
79974,2,1449.35
80062,1,564.06
80175,1,5809.97
80179,1,3742.24
80212,1,1128.12
80220,1,1128.12
80225,1,1128.12
80293,1,1128.12
80499,2,2256.24
80559,2,1904.46
80592,1,2744.65
80616,1,316.71
80659,1,1128.12
80671,1,1128.12
80678,1,64.91
80705,1,2182.0
80759,1,220.89
80796,1,744.99
80812,1,1210.3
80844,1,1128.12
80879,1,1128.12
80914,1,1128.12
80972,1,1128.12
81047,1,573.43
81102,1,1128.12
81137,1,1128.12
81158,1,889.0
81178,1,56.9
81222,1,74.82
81224,1,324.87
81387,1,1128.12
81454,1,1128.12
81534,1,1232.64
81537,1,1128.12
81543,1,1128.12
81564,1,332.3
81704,1,2254.45
81740,1,182.94
81799,1,1128.12
81835,1,655.88
81898,1,1128.12
81902,1,564.06
81951,1,1128.12
81957,1,1128.12
81966,1,1128.12
81967,1,229.42
81983,1,890.79
82035,1,12820.18
82045,1,1128.12
82081,1,97.12
82099,1,565.3
82104,1,1128.12
82110,1,1128.12
82118,1,1444.23
82135,1,1128.12
82144,1,1128.12
82225,1,1128.12
82326,1,90.96
82334,1,1128.12
82348,1,1128.12
82396,2,2256.24
82407,1,1128.12
82478,1,1128.12
82515,1,2410.01
82517,1,91.72
82524,1,1128.12
82569,1,225.77
82586,1,1128.0
82599,1,1128.12
82624,1,1128.12
82711,1,70.74
82737,1,513.78
82779,1,227.75
82905,1,1128.12
82929,1,90.94
82930,1,832.76
82946,1,1128.12
82970,1,1128.12
82975,1,1537.07
82977,1,1128.12
83007,1,1128.12
83076,1,1128.12
83087,1,4018.16
83099,2,10501.029999999999
83123,1,2502.8
83164,1,1128.12
83173,1,1283.73
83192,1,15012.65
83205,1,752.52
83207,1,1128.12
83216,1,1128.12
83263,1,1428.12
83274,1,1128.12
83287,1,1128.12
83311,1,1128.12
83320,1,67.46
83326,1,222.1
83359,1,2256.25
83396,1,738.87
83410,1,8195.22
83555,1,600.63
83565,1,85.68
83590,1,543.21
83607,1,453.5
83632,1,2437.96
83754,1,1128.12
83772,1,1128.12
83779,1,5214.5
83795,1,821.43
83911,1,1128.12
83916,1,157.71
83918,1,1128.12
83928,1,5705.35
83970,1,1128.12
83978,1,93.87
84024,1,1116.94
84060,3,8155.629999999999
84103,1,1128.12
84109,2,40199.19
84175,1,7890.08
84236,1,1128.12
84257,1,1128.12
84279,1,153.8
84338,1,2686.2
84357,1,2805.06
84367,1,1128.12
84400,1,738.07
84446,1,2708.35
84469,1,68.42
84508,1,1303.16
84523,1,1247.33
84560,1,1128.12
84575,2,2256.24
84582,1,68.98
84586,1,2090.66
84596,1,1128.12
84652,1,80.79
84703,1,1128.12
84723,2,2256.24
84922,1,84.97
84935,1,1484.21
84960,1,413.82
84966,1,1128.12
84967,1,1128.12
84989,1,1128.12
84999,1,11.44
85071,1,3233.87
85101,1,564.06
85141,1,3362.99
85247,1,1128.12
85399,1,5116.5
85400,1,744.3
85411,1,765.86
85424,1,1128.12
85448,1,1128.12
85479,1,373.15
85525,1,3608.24
85572,1,2888.57
85580,1,1646.98
85592,2,1951.33
85606,1,1128.12
85613,1,1128.12
85636,1,1128.12
85637,1,1128.12
85640,1,1128.12
85647,1,1365.08
85653,1,1466.8
85694,2,2256.24
85709,1,1452.54
85725,1,182.94
85768,1,1128.12
85781,1,1128.12
85790,1,1128.12
85800,1,1128.12
85829,1,4849.23
85881,1,726.91
85895,1,1128.12
85907,1,13802.32
85926,1,74784.9
86129,1,1128.12
86141,1,306.66
86161,1,1128.12
86201,1,1128.12
86209,1,1890.37
86278,1,1842.8
86312,1,1128.12
86402,1,30489.8
86486,1,159.75
86494,1,1128.12
86614,1,1128.12
86628,1,170.33
86636,1,1128.12
86661,1,1128.12
86672,1,242.6
86690,1,1429.07
86729,1,165.82
86779,1,1128.12
86808,1,200.0
86868,1,641.46
86919,1,314.88
86955,1,1144.89
86977,2,1851.92
87015,1,1128.12
87021,1,1128.12
87039,1,780.28
87044,2,2256.24
87051,1,1128.12
87086,1,1128.12
87090,1,454.74
87092,1,9743.71
87096,1,4963.16
87113,1,725.31
87123,1,199.23
87127,1,1128.12
87166,1,345.75
87170,1,849.6
87187,1,4412.33
87195,1,140.5
87196,1,564.06
87197,1,1382.32
87304,1,75.32
87338,1,1128.12
87346,1,1128.12
87435,1,1128.12
87439,1,1128.12
87518,1,79.14
87524,1,1128.12
87540,1,1128.12
87556,1,1607.66
87561,1,1128.12
87669,1,2083.58
87799,1,1009.33
87873,1,1128.12
87885,1,1128.12
87910,1,1128.12
87947,1,875.58
87998,1,1360.17
88010,1,1286.52
88011,1,657.64
88019,1,2256.25
88033,1,739.72
88073,1,386.56
88095,1,372.8
88113,1,1128.0
88115,1,1128.12
88137,1,54.01
88167,1,1128.12
88175,1,206.21
88187,1,1128.12
88350,1,1128.12
88357,2,2299.88
88387,1,633.37
88392,1,209.76
88410,1,1128.12
88436,1,1310.49
88506,1,4795.76
88519,1,605.92
88536,1,1128.12
88539,1,1128.12
88559,1,262.98
88562,1,1128.12
88640,1,1388.41
88681,1,1128.12
88744,1,812.84
88761,1,1128.12
88797,1,2943.93
88812,1,1128.12
88825,1,1561.51
88851,1,450.61
88914,1,16344.79
88956,1,5045.91
88964,1,564.06
88973,1,1128.12
88976,1,18871.73
88987,1,278.45
89031,1,1128.12
89058,1,661.59
89100,1,1128.12
89102,1,469.55
89138,1,1128.12
89148,1,1128.12
89186,1,1128.12
89206,1,1128.12
89229,1,647.27
89313,1,2281.51
89320,1,1128.12
89352,1,1128.12
89364,1,1128.12
89378,1,1206.02
89453,1,1902.87
89509,1,1128.12
89541,1,20927.43
89604,1,1128.12
89607,1,1128.0
89611,1,1128.12
89620,1,1128.12
89657,1,22526.81
89683,1,1284.72
89740,1,2522.8
89769,1,1128.12
90049,1,1128.12
90081,1,1128.12
90325,1,4678.86
90336,1,627.34
90398,1,4225.29
90452,1,59.99
90556,1,1128.12
90832,1,66.0
90899,1,1628.12
90917,2,2957.52
90945,1,2272.75
90967,2,3495.0099999999998
90995,1,1128.12
91080,1,1128.12
91102,1,934.77
91190,1,3597.86
91198,1,1035.04
91205,1,11281.23
91206,1,1128.12
91214,1,1128.12
91230,1,1908.15
91328,1,1198.86
91363,1,1128.12
91382,1,1128.12
91402,1,1128.12
91420,1,1128.12
91434,1,1128.12
91458,1,1824.39
91461,1,1412.7
91651,1,1128.12
91660,1,1128.12
91662,1,29.27
91671,1,1306.87
91676,1,1551.58
91752,1,1128.12
91820,1,1633.71
91925,1,74.82
91994,1,1128.12
91996,1,232.78
92054,1,1128.12
92080,1,1128.12
92096,1,1128.12
92128,2,3345.1
92180,1,1128.12
92218,1,1128.12
92222,1,2007.67
92232,1,410.34
92295,1,1128.12
92306,1,1128.12
92343,1,107.88
92344,1,1128.12
92499,1,1128.12
92513,1,564.06
92526,1,1128.12
92528,1,35.27
92530,1,586.31
92561,1,1128.12
92578,1,1128.12
92587,1,841.98
92797,1,598.89
92802,1,1128.12
92948,1,729.92
92998,1,272.66
93001,1,1128.12
93003,1,308.25
93166,1,1128.12
93212,1,355.29
93236,1,1128.12
93240,1,288.18
93247,1,1289.3
93277,1,175.73
93295,1,191.63
93313,1,2040.86
93379,1,4698.84
93409,1,414.52
93449,1,544.9
93522,1,1220.34
93551,1,75.67
93621,1,4177.11
93637,1,3740.49
93650,1,1128.12
93671,1,49.39
93693,1,1128.12
93725,1,61.04
93758,1,2971.39
93852,1,3980.93
93898,1,47.59
93932,1,1128.12
93944,1,20640.73
93954,5,6918.099999999999
93983,1,1128.12
94003,1,1128.12
94008,1,1128.12
94029,1,4622.78
94059,1,75.18
94061,1,454.8
94073,2,1243.46
94075,1,1128.12
94096,1,1128.12
94216,1,1422.04
94222,1,1128.12
94234,1,1128.12
94240,1,1128.12
94272,1,1128.12
94289,1,1128.12
94291,1,1128.12
94311,1,1128.12
94394,1,1128.12
94436,1,1089.03
94451,1,1128.12
94453,1,1128.12
94468,1,334.05
94474,1,330.87
94476,1,2128.12
94483,2,2256.24
94493,2,2683.99
94574,1,1128.12
94584,1,1128.12
94592,1,1128.12
94594,1,72.87
94601,1,1128.12
94623,1,760.66
94637,1,46.36
94888,1,788.37
94930,1,1128.12
94957,1,492.49
94972,1,1128.12
95237,1,691.89
95261,1,1433.02
95263,1,807.91
95268,1,3689.49
95278,1,2592.47
95294,1,4285.99
95332,1,388.36
95355,1,786.07
95357,1,1128.12
95362,1,109.4
95386,1,1128.12
95419,2,1680.76
95465,1,1128.12
95467,1,1342.71
95468,1,612.6
95537,1,560.12
95571,1,592.52
95573,2,2805.0699999999997
95596,1,87.14
95632,1,1128.12
95642,1,1128.12
95806,1,1210.9
95816,1,2293.58
95837,1,675.28
95904,1,1128.12
95926,1,1128.12
95932,1,1089.13
96007,1,317.36
96017,1,65.69
96035,1,2195.26
96041,1,1128.12
96076,1,1128.12
96099,1,1128.12
96105,1,1128.12
96147,1,71.47
96156,1,83.4
96227,1,1128.12
96296,2,622.77
96308,1,501.94
96313,1,1128.12
96314,1,606.27
96395,1,217.39
96453,1,1128.12
96479,1,812.48
96631,1,1128.12
96683,1,923.01
96713,1,2017.82
96734,1,1656.61
96735,1,1128.12
96784,1,1128.12
96917,1,37.87
96974,1,1559.1
97060,1,1128.12
97328,1,5151.66
97336,1,14848.54
97505,1,1896.45
97530,1,1128.12
97593,1,7790.74
97807,1,648.84
97832,1,500.0
97901,1,367.0
97995,1,1128.12
98134,1,272.2
98140,1,1128.12
98248,1,1212.01
98438,1,774.99
98460,1,1886.19
98477,1,9831.94
98508,1,102.8
98541,1,1741.85
98603,1,1128.12
98619,1,4963.33
98626,1,3018.49
98644,1,847.5
98663,1,1128.12
98672,1,1418.88
98694,1,72.58
98717,2,1146.35
98754,1,192.88
98764,1,1253.19
98766,1,649.46
98802,1,23.92
98809,1,1282.77
98824,2,3639.46
98844,1,1128.12
98885,1,5947.35
98916,1,182.41
98920,1,1128.12
98934,1,53.18
98954,1,1128.12
98978,1,80.15
99024,1,217.02
99059,1,2537.18
99095,1,3778.38
99125,1,1128.12
99135,1,1128.12
99141,1,519.64
99168,1,2295.77
99187,1,875.18
99234,1,1942.19
99235,1,2302.4
99244,1,2419.33
99248,1,1128.12
99249,2,2256.24
99273,1,1128.12
99280,1,408.89
99294,1,1191.09
99299,1,63.45
99336,1,513.69
99342,1,78.04
99377,1,1128.0
99504,1,505.55
99547,1,545.16
99590,1,508.73
99639,1,1128.12
99651,1,1128.12
99654,1,693.15
99667,1,1128.12
99670,1,1128.12
99695,1,2652.61
99700,1,1094.49
99719,1,1188.79
99727,1,309.23
99730,1,1128.12
99762,1,1079.08
99765,1,1128.12
99797,1,1128.12
99809,1,1128.12
99836,1,437.18
99843,1,140.46
99846,1,1725.31
99866,1,78.14
99898,1,1263.81
99901,1,1128.12
99945,1,2628.12
99999,1,1893.61
100022,2,4056.61
100025,1,1128.12
100049,1,564.0
100064,1,430.48
100084,2,2032.48
100096,1,1128.12
100115,1,2350.86
100135,1,16510.22
100140,1,1128.12
100153,1,927.83
100180,1,780.5
100227,1,478.54
100234,1,1128.12
100242,1,119.58
100258,1,736.8
100260,1,560.27
100269,1,1128.12
100306,1,1128.12
100331,1,1128.12
100373,1,1128.12
100382,1,1990.15
100442,1,1287.8
100447,1,1128.12
100488,1,795.14
100568,1,1128.12
100592,1,1128.12
100617,1,729.93
100629,1,1128.12
100674,1,353.17
100698,1,1128.12
100703,1,1128.12
100736,1,1128.12
100753,1,2709.48
100757,1,89.23
100831,1,214.5
100881,1,1128.12
100932,1,688.37
100940,1,1128.12
100975,1,958.83
101035,1,457.34
101069,2,2444.2
101079,1,84.79
101086,1,114.37
101105,1,21477.44
101110,1,88.09
101127,1,1386.56
101154,1,1128.12
101160,1,2574.95
101161,1,55.12
101163,1,1128.12
101167,1,426.5
101173,1,829.99
101212,1,1128.12
101249,1,1128.12
101279,1,1128.12
101280,1,1188.84
101288,1,256.22
101291,1,807.26
101555,1,98.47
101626,1,1128.12
101649,1,1128.12
101664,1,103.65
101673,1,5009.89
101710,1,1128.12
101730,1,564.06
101945,1,277.65
101955,1,1128.12
101965,1,2427.88
101981,1,1128.12
102000,1,1763.84
102083,1,1230.95
102086,1,12974.9
102210,1,1128.12
102222,1,1128.12
102226,1,1128.12
102250,1,1128.12
102263,1,1128.12
102280,1,1128.12
102331,1,1128.12
102395,1,1128.12
102422,1,1128.12
102433,1,1128.12
102463,1,1128.12
102552,1,2376.8
102559,1,1128.12
102583,1,2873.12
102774,1,1128.12
102797,1,1128.12
102803,1,1128.12
102880,1,1128.12
102892,1,2170.15
102900,1,1128.12
102922,2,3174.4799999999996
102924,1,1128.12
102926,1,790.18
102986,1,89.82
103108,1,959.25
103118,1,410.9
103155,1,1128.12
103190,1,1000.27
103197,1,830.48
103239,1,182.7
103304,1,535.94
103337,1,972.48
103358,1,1128.12
103391,1,1197.78
103423,1,75.68
103484,1,1128.12
103560,1,647.9
103562,1,2243.96
103584,1,63.82
103600,1,1128.12
103614,1,1128.12
103627,1,6128.82
103702,1,1128.12
103785,1,59.19
103810,1,214.21
103820,1,1128.12
103835,1,1128.12
103855,1,360.32
103872,1,1262.9
103898,1,4127.54
103909,1,1791.25
104022,1,1204.34
104026,1,1128.12
104045,1,329.52
104120,1,1128.12
104122,1,1128.12
104141,1,1128.12
104191,1,669.71
104209,1,564.06
104347,1,71.65
104384,1,1128.12
104391,1,1128.12
104433,1,1128.12
104472,1,564.06
104499,1,171.04
104528,1,1128.12
104545,1,1128.12
104583,1,1128.12
104590,1,1128.12
104616,1,1128.12
104692,1,1224.35
104725,1,1128.12
104779,1,1128.12
104824,1,321.99
104860,1,1115.64
105074,1,1976.89
105095,1,1064.46
105098,2,152666.39
105106,1,1128.12
105111,1,849.28
105122,1,8.06
105195,1,1128.12
105243,1,585.64
105252,1,1128.12
105303,1,1128.12
105307,1,1204.93
105366,1,1069.55
105402,1,152.45
105479,1,580.08
105587,1,911.29
105711,1,1128.12
105786,1,1235.0
105800,1,1128.12
105815,1,1045.99
105821,1,3127.61
105861,1,1128.12
105922,1,1128.12
105925,1,1128.12
105968,1,402.06
106001,1,120.88
106086,1,63.82
106124,1,1128.12
106126,1,1128.12
106146,2,2256.24
106286,1,1128.12
106341,1,1194.26
106395,1,1057.57
106523,1,1072.47
106527,1,1128.12
106536,1,1209.68
106682,1,1128.12
106717,1,602.04
106727,1,3580.89
106773,1,3693.95
106780,1,1128.12
106830,1,604.21
106984,1,1128.12
107107,2,2256.24
107137,1,229.09
107152,1,1128.12
107171,1,1128.12
107174,1,1128.12
107231,1,1128.12
107236,1,4472.52
107254,1,5445.27
107480,1,1128.12
107660,1,1128.12
107680,1,1128.12
107682,1,1128.12
107706,1,1128.12
107732,1,3094.66
107995,1,767.04
108019,1,1128.12
108034,1,636.99
108041,1,2126.2
108045,1,1128.12
108054,1,12284.35
108084,1,1128.12
108110,1,1128.12
108115,1,631.84
108153,1,65.57
108183,1,1128.12
108186,1,9682.03
108218,1,1128.12
108321,1,1853.38
108336,1,1128.12
108363,1,6876.8
108535,1,66.55
108542,1,1374.68
108543,1,84.6
108546,1,1328.12
108554,1,2070.6
108579,1,1128.12
108767,1,1128.12
108786,1,9512.82
108817,1,81.46
108832,1,17018.45
108887,1,1128.12
108896,1,2702.97
108902,1,1128.12
108910,1,1697.37
109195,1,1128.12
109234,1,1128.12
109247,1,1128.12
109262,1,78.65
109273,1,1128.12
109274,1,1128.12
109352,3,2591.93
109451,1,2493.88
109460,1,75.32
109504,1,1128.12
109515,1,1185.49
109600,1,1236.54
109617,1,11.57
109652,1,2196.7
109729,1,74966.23
109765,1,12782.99
109783,1,78.99
109793,1,564.06
109821,1,2588.62
109851,1,876.82
109859,1,1128.12
109908,1,1128.12
109959,1,1128.12
110013,1,237.7
110030,1,564.06
110045,1,1234.71
110053,1,984.32
110065,1,598.94
110073,1,1128.12
110132,1,1128.12
110277,1,1207.29
110342,1,13738.86
110346,1,878.76
110368,1,1128.12
110431,1,1354.76
110533,1,1128.12
110656,1,716.96
110678,1,745.22
110807,1,1128.12
110846,2,1404185.52
110847,1,142.07
110881,1,1128.12
110888,1,1128.12
110913,1,1201.58
110923,1,1128.12
111240,1,1634.04
111264,1,72.93
111305,1,1128.12
111377,1,266.13
111551,1,1128.12
111863,1,2652.61
111880,1,476.72
111891,1,1128.12
111900,1,1129.17
111961,1,1851.21
111985,1,551.05
111992,1,1128.12
112039,1,1128.12
112041,1,1067.14
